                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     66,                0.46229,                0.40088,                0.85876,                0.99611,                0.96679,                0.98439,                0.92293,                0.39658,                0.23576,                0.82437,              0.0067825,              0.0067825,              0.0067825
                     67,                0.46026,                0.39512,                 0.8586,                0.99666,                0.96688,                0.98456,                0.92337,                0.39576,                0.23588,                0.82411,               0.006733,               0.006733,               0.006733
                     68,                0.46132,                0.39746,                0.85917,                 0.9956,                0.96734,                0.98441,                0.92369,                0.39432,                0.23526,                 0.8232,              0.0066835,              0.0066835,              0.0066835
                     69,                0.45551,                 0.3934,                0.85548,                0.99539,                0.96704,                0.98454,                0.92517,                0.39318,                0.23472,                0.82327,               0.006634,               0.006634,               0.006634
                     70,                0.45548,                0.38874,                0.85679,                0.99605,                0.96591,                0.98377,                0.92224,                0.39595,                0.23516,                0.82375,              0.0065845,              0.0065845,              0.0065845
                     71,                0.45684,                0.39089,                0.85622,                0.99579,                0.96545,                 0.9842,                0.92333,                0.39399,                0.23484,                0.82306,               0.006535,               0.006535,               0.006535
                     72,                0.45681,                0.39377,                0.85889,                0.99624,                0.96668,                0.98384,                0.92075,                 0.4017,                0.23473,                0.82506,              0.0064855,              0.0064855,              0.0064855
                     73,                0.45329,                0.38874,                0.85581,                0.99658,                0.96752,                0.98404,                0.92406,                0.39163,                0.23148,                0.82202,               0.006436,               0.006436,               0.006436
                     74,                0.45073,                0.38433,                0.85536,                0.99544,                0.96842,                0.98434,                0.92439,                0.39043,                0.23162,                0.82185,              0.0063865,              0.0063865,              0.0063865
                     75,                 0.4535,                0.38313,                0.85616,                0.99596,                0.96804,                0.98486,                0.92447,                0.39033,                0.22936,                0.82183,               0.006337,               0.006337,               0.006337
                     76,                0.45043,                0.38477,                 0.8552,                0.99589,                0.96703,                0.98489,                0.92623,                0.38984,                0.22963,                0.82127,              0.0062875,              0.0062875,              0.0062875
                     77,                0.44962,                0.38772,                0.85614,                0.99623,                0.96731,                0.98491,                0.92652,                0.38933,                0.22922,                0.82111,               0.006238,               0.006238,               0.006238
