                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     91,                 0.3591,                0.29427,                0.78463,                 0.9429,                0.92691,                0.93151,                0.90776,                0.34963,                0.31347,                0.81483,               0.005545,               0.005545,               0.005545
                     92,                0.35939,                0.29502,                 0.7843,                0.94304,                0.92685,                0.93159,                0.90776,                0.34958,                0.31387,                0.81479,              0.0054955,              0.0054955,              0.0054955
                     93,                0.35772,                0.29361,                0.78363,                0.94297,                  0.927,                0.93162,                0.90783,                 0.3495,                0.31397,                0.81483,               0.005446,               0.005446,               0.005446
                     94,                0.35949,                0.29415,                0.78464,                 0.9428,                0.92705,                0.93163,                0.90783,                0.34947,                0.31392,                0.81473,              0.0053965,              0.0053965,              0.0053965
                     95,                0.35828,                0.29164,                0.78398,                0.94248,                0.92699,                0.93153,                0.90783,                0.34957,                0.31438,                0.81479,               0.005347,               0.005347,               0.005347
                     96,                0.35625,                0.29172,                0.78372,                0.94081,                0.92752,                0.93157,                0.90787,                0.34933,                0.31448,                0.81464,              0.0052975,              0.0052975,              0.0052975
                     97,                 0.3583,                0.29168,                 0.7843,                0.94081,                0.92755,                0.93158,                0.90792,                0.34925,                0.31458,                 0.8146,               0.005248,               0.005248,               0.005248
                     98,                0.35603,                0.29139,                0.78434,                0.94041,                0.92763,                0.93163,                0.90798,                0.34924,                0.31446,                 0.8146,              0.0051985,              0.0051985,              0.0051985
                     99,                 0.3542,                0.28952,                0.78396,                0.93973,                0.92798,                0.93165,                0.90803,                0.34923,                0.31434,                0.81453,               0.005149,               0.005149,               0.005149
                    100,                 0.3537,                0.28787,                0.78262,                0.94007,                0.92807,                0.93169,                0.90808,                0.34906,                 0.3144,                0.81451,              0.0050995,              0.0050995,              0.0050995
                    101,                  0.353,                0.28871,                0.78367,                0.94032,                0.92817,                0.93171,                0.90822,                0.34882,                0.31439,                0.81441,                0.00505,                0.00505,                0.00505
                    102,                0.35264,                0.28795,                0.78355,                0.94088,                0.92846,                0.93174,                0.90831,                0.34863,                0.31442,                0.81438,              0.0050005,              0.0050005,              0.0050005
                    103,                 0.3525,                0.28784,                0.78392,                 0.9406,                0.92842,                0.93174,                0.90824,                0.34858,                0.31457,                0.81439,               0.004951,               0.004951,               0.004951
                    104,                0.35081,                0.28629,                0.78253,                0.94086,                0.92837,                0.93174,                0.90828,                 0.3486,                0.31483,                0.81443,              0.0049015,              0.0049015,              0.0049015
                    105,                0.35108,                0.28491,                0.78274,                0.94062,                0.92837,                0.93166,                0.90836,                 0.3486,                 0.3152,                 0.8145,               0.004852,               0.004852,               0.004852
                    106,                0.34975,                0.28381,                0.78288,                 0.9407,                0.92788,                0.93158,                0.90829,                 0.3484,                0.31537,                0.81454,              0.0048025,              0.0048025,              0.0048025
                    107,                0.34968,                0.28266,                 0.7828,                0.94126,                0.92721,                0.93156,                0.90835,                0.34825,                0.31534,                0.81457,               0.004753,               0.004753,               0.004753
                    108,                0.34981,                0.28278,                0.78282,                 0.9413,                0.92726,                0.93156,                0.90851,                 0.3481,                0.31534,                0.81463,              0.0047035,              0.0047035,              0.0047035
                    109,                0.34706,                0.28096,                0.78246,                0.94032,                0.92834,                0.93154,                0.90847,                0.34814,                0.31548,                0.81469,               0.004654,               0.004654,               0.004654
                    110,                0.34584,                 0.2812,                 0.7825,                0.94077,                0.92789,                0.93158,                0.90851,                0.34802,                0.31565,                0.81469,              0.0046045,              0.0046045,              0.0046045
                    111,                0.34781,                0.28208,                0.78221,                0.94048,                0.92776,                0.93151,                0.90857,                0.34796,                0.31566,                0.81471,               0.004555,               0.004555,               0.004555
                    112,                 0.3445,                0.27718,                0.78233,                0.94015,                0.92796,                0.93153,                0.90862,                0.34812,                0.31594,                 0.8148,              0.0045055,              0.0045055,              0.0045055
                    113,                0.34699,                0.28038,                 0.7822,                0.94013,                0.92805,                0.93148,                0.90866,                0.34831,                0.31636,                0.81488,               0.004456,               0.004456,               0.004456
                    114,                0.34766,                0.28145,                0.78308,                0.93858,                0.92843,                0.93147,                0.90861,                0.34828,                0.31648,                0.81492,              0.0044065,              0.0044065,              0.0044065
                    115,                0.34364,                 0.2757,                0.78201,                 0.9383,                0.92836,                0.93151,                0.90872,                0.34829,                0.31663,                0.81503,               0.004357,               0.004357,               0.004357
                    116,                0.34369,                0.27649,                0.78233,                 0.9385,                0.92865,                0.93143,                0.90881,                0.34806,                0.31614,                0.81509,              0.0043075,              0.0043075,              0.0043075
                    117,                0.34581,                0.27747,                0.78238,                 0.9388,                0.92844,                0.93139,                0.90869,                 0.3479,                0.31628,                0.81505,               0.004258,               0.004258,               0.004258
                    118,                0.34323,                0.27599,                0.78197,                0.93864,                0.92863,                0.93142,                0.90885,                 0.3478,                0.31608,                0.81501,              0.0042085,              0.0042085,              0.0042085
                    119,                0.34358,                0.27677,                0.78223,                0.93892,                0.92858,                0.93139,                0.90877,                0.34762,                0.31622,                0.81493,               0.004159,               0.004159,               0.004159
                    120,                0.34286,                0.27432,                  0.782,                0.93899,                0.92846,                 0.9314,                0.90888,                0.34736,                 0.3157,                0.81489,              0.0041095,              0.0041095,              0.0041095
                    121,                0.34249,                0.27485,                0.78237,                0.93819,                0.92864,                0.93139,                0.90892,                0.34716,                0.31525,                0.81492,                0.00406,                0.00406,                0.00406
                    122,                0.34194,                0.27442,                0.78179,                0.93831,                 0.9288,                0.93135,                0.90906,                0.34703,                0.31542,                0.81492,              0.0040105,              0.0040105,              0.0040105
                    123,                0.33977,                 0.2708,                0.78165,                0.93817,                0.92887,                0.93139,                0.90897,                0.34718,                0.31572,                0.81491,               0.003961,               0.003961,               0.003961
                    124,                0.34017,                0.27203,                0.78069,                0.93784,                0.92897,                0.93141,                0.90907,                0.34701,                0.31563,                0.81487,              0.0039115,              0.0039115,              0.0039115
                    125,                 0.3398,                0.27206,                0.78219,                 0.9391,                0.92831,                0.93138,                0.90913,                0.34699,                0.31573,                 0.8149,               0.003862,               0.003862,               0.003862
                    126,                0.34035,                0.27233,                0.78118,                0.93985,                0.92837,                0.93135,                0.90919,                0.34693,                0.31591,                0.81493,              0.0038125,              0.0038125,              0.0038125
                    127,                0.33776,                0.27098,                0.78099,                0.93978,                0.92841,                0.93136,                0.90918,                0.34676,                0.31604,                0.81482,               0.003763,               0.003763,               0.003763
                    128,                0.33631,                0.26852,                0.78086,                0.94007,                0.92849,                0.93131,                0.90917,                0.34658,                 0.3162,                0.81475,              0.0037135,              0.0037135,              0.0037135
                    129,                0.33639,                0.26838,                0.78101,                0.94017,                0.92835,                0.93127,                0.90918,                 0.3465,                0.31615,                0.81477,               0.003664,               0.003664,               0.003664
                    130,                0.33608,                0.26786,                0.78051,                0.93987,                0.92857,                 0.9312,                0.90924,                0.34647,                0.31622,                0.81493,              0.0036145,              0.0036145,              0.0036145
                    131,                0.33523,                0.26583,                0.78103,                0.93944,                0.92864,                0.93124,                0.90931,                0.34669,                0.31696,                0.81506,               0.003565,               0.003565,               0.003565
                    132,                0.33563,                0.26738,                 0.7807,                0.93886,                0.92918,                0.93124,                0.90942,                0.34642,                0.31661,                0.81499,              0.0035155,              0.0035155,              0.0035155
                    133,                0.33482,                0.26615,                 0.7813,                0.93999,                0.92883,                 0.9312,                0.90943,                0.34635,                0.31676,                0.81499,               0.003466,               0.003466,               0.003466
                    134,                 0.3339,                0.26555,                0.78161,                0.94027,                0.92862,                0.93115,                0.90945,                 0.3461,                0.31685,                0.81498,              0.0034165,              0.0034165,              0.0034165
                    135,                0.33323,                0.26434,                0.78046,                0.94012,                0.92864,                0.93114,                0.90946,                0.34609,                0.31691,                  0.815,               0.003367,               0.003367,               0.003367
