                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                    113,                0.22578,                0.18907,                0.78179,                0.99848,                0.99768,                0.99496,                0.99402,                0.13785,                0.09143,                0.75952,               0.007228,               0.007228,               0.007228
                    114,                0.22574,                0.18817,                0.78169,                0.99846,                0.99771,                0.99496,                0.99402,                0.13779,                0.09155,                0.75951,              0.0072033,              0.0072033,              0.0072033
                    115,                0.22642,                0.18803,                0.78168,                0.99853,                0.99771,                0.99497,                0.99402,                0.13763,                 0.0915,                 0.7595,              0.0071785,              0.0071785,              0.0071785
                    116,                0.22589,                0.18784,                0.78206,                0.99856,                0.99772,                0.99497,                0.99401,                0.13761,                0.09134,                0.75951,              0.0071538,              0.0071538,              0.0071538
                    117,                0.22547,                0.18831,                0.78177,                0.99854,                0.99769,                0.99497,                0.99402,                 0.1374,                0.09109,                0.75949,               0.007129,               0.007129,               0.007129
                    118,                0.22565,                0.18765,                0.78166,                 0.9985,                0.99771,                0.99497,                0.99402,                0.13745,                0.09112,                0.75948,              0.0071042,              0.0071042,              0.0071042
                    119,                0.22502,                 0.1865,                0.78155,                0.99846,                0.99777,                0.99497,                0.99403,                0.13713,                0.09058,                0.75946,              0.0070795,              0.0070795,              0.0070795
                    120,                0.22402,                0.18643,                0.78147,                0.99844,                0.99777,                0.99497,                0.99403,                 0.1369,                0.09027,                0.75946,              0.0070547,              0.0070547,              0.0070547
                    121,                0.22513,                0.18825,                0.78192,                0.99842,                0.99778,                0.99496,                0.99404,                0.13695,                0.09019,                0.75947,                0.00703,                0.00703,                0.00703
                    122,                0.22395,                0.18775,                0.78136,                0.99847,                0.99773,                0.99497,                0.99404,                0.13694,                0.09017,                0.75945,              0.0070053,              0.0070053,              0.0070053
                    123,                0.22419,                0.18586,                0.78086,                0.99847,                0.99772,                0.99496,                0.99405,                0.13647,                0.08975,                0.75941,              0.0069805,              0.0069805,              0.0069805
