                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     84,                0.43049,                0.31125,                0.80035,                0.99757,                0.99265,                0.99494,                0.93743,                0.38021,                0.18386,                 0.7824,              0.0079457,              0.0079457,              0.0079457
                     85,                0.42996,                0.31133,                0.80072,                0.99749,                0.99266,                0.99494,                0.93741,                0.37944,                0.18376,                0.78226,               0.007921,               0.007921,               0.007921
                     86,                0.42872,                0.30699,                0.79975,                0.99749,                0.99269,                0.99494,                0.93775,                0.37856,                0.18386,                0.78209,              0.0078963,              0.0078963,              0.0078963
                     87,                0.42893,                0.31084,                0.79941,                0.99739,                0.99253,                0.99494,                0.93803,                0.37791,                0.18389,                  0.782,              0.0078715,              0.0078715,              0.0078715
                     88,                0.42698,                0.30982,                0.80034,                 0.9969,                 0.9927,                0.99495,                0.93799,                0.37789,                0.18406,                0.78195,              0.0078467,              0.0078467,              0.0078467
                     89,                0.42876,                0.30913,                0.79968,                0.99615,                0.99299,                0.99495,                0.93826,                0.37748,                0.18393,                0.78188,               0.007822,               0.007822,               0.007822
                     90,                0.42627,                0.30775,                0.79949,                0.99521,                0.99302,                0.99495,                0.93799,                 0.3781,                0.18431,                0.78192,              0.0077973,              0.0077973,              0.0077973
                     91,                0.42509,                 0.3071,                0.79858,                0.99406,                0.99317,                0.99495,                0.93824,                0.37811,                 0.1844,                0.78191,              0.0077725,              0.0077725,              0.0077725
                     92,                0.42351,                 0.3067,                0.79956,                0.99346,                0.99304,                0.99495,                0.93832,                0.37752,                0.18414,                0.78181,              0.0077478,              0.0077478,              0.0077478
                     93,                 0.4232,                0.30304,                0.79963,                0.99297,                0.99217,                0.99495,                0.93839,                0.37702,                 0.1841,                0.78171,               0.007723,               0.007723,               0.007723
                     94,                0.42316,                0.30431,                0.80007,                0.99493,                0.98982,                0.99495,                0.93863,                0.37675,                0.18416,                0.78167,              0.0076983,              0.0076983,              0.0076983
                     95,                0.42268,                0.30601,                0.79964,                0.99574,                0.98878,                0.99494,                0.93879,                0.37639,                0.18412,                 0.7816,              0.0076735,              0.0076735,              0.0076735
                     96,                0.42355,                0.30484,                0.79963,                0.99563,                0.98864,                0.99493,                0.93891,                0.37593,                0.18408,                0.78152,              0.0076488,              0.0076488,              0.0076488
                     97,                0.42081,                0.30326,                0.79861,                0.99498,                0.98884,                0.99492,                0.93891,                0.37572,                0.18403,                0.78147,               0.007624,               0.007624,               0.007624
                     98,                0.42122,                0.30028,                 0.7986,                0.99426,                 0.9891,                0.99491,                0.93921,                0.37519,                0.18392,                0.78137,              0.0075993,              0.0075993,              0.0075993
                     99,                0.42185,                0.30005,                0.79811,                0.99372,                0.98928,                0.99492,                0.93959,                0.37457,                0.18373,                0.78128,              0.0075745,              0.0075745,              0.0075745
                    100,                0.41955,                0.30204,                0.79786,                0.99623,                0.98693,                0.99491,                0.93968,                0.37366,                0.18335,                0.78118,              0.0075498,              0.0075498,              0.0075498
                    101,                0.41885,                0.30246,                0.79832,                0.99681,                0.98636,                0.99491,                 0.9396,                0.37317,                 0.1831,                0.78107,               0.007525,               0.007525,               0.007525
                    102,                0.41832,                 0.2993,                0.79831,                 0.9971,                 0.9861,                0.99492,                0.93972,                  0.373,                 0.1828,                0.78102,              0.0075003,              0.0075003,              0.0075003
                    103,                 0.4164,                0.29884,                0.79852,                0.98947,                0.99352,                0.99494,                0.93957,                0.37311,                0.18269,                0.78103,              0.0074755,              0.0074755,              0.0074755
                    104,                0.41834,                0.29906,                0.79775,                0.99008,                0.99357,                0.99494,                0.93947,                0.37315,                0.18254,                0.78099,              0.0074507,              0.0074507,              0.0074507
                    105,                0.41826,                0.30152,                0.79784,                0.99117,                0.99315,                0.99494,                0.93968,                0.37304,                0.18241,                0.78097,               0.007426,               0.007426,               0.007426
                    106,                0.41769,                0.29915,                0.79806,                 0.9924,                0.99309,                0.99494,                0.93975,                0.37294,                0.18228,                0.78094,              0.0074013,              0.0074013,              0.0074013
                    107,                0.41669,                0.29915,                0.79842,                0.99305,                 0.9932,                0.99495,                0.93975,                0.37286,                0.18222,                0.78093,              0.0073765,              0.0073765,              0.0073765
                    108,                0.41452,                0.29801,                 0.7971,                0.99347,                0.99356,                0.99495,                0.93999,                 0.3729,                  0.182,                0.78094,              0.0073517,              0.0073517,              0.0073517
                    109,                0.41402,                 0.2963,                0.79868,                0.99374,                0.99348,                0.99495,                0.94049,                0.37229,                 0.1817,                0.78087,               0.007327,               0.007327,               0.007327
                    110,                0.41431,                0.29602,                0.79723,                0.99407,                0.99348,                0.99494,                0.94045,                0.37242,                0.18153,                0.78087,              0.0073023,              0.0073023,              0.0073023
